store_id,store_id,product_key,calendar_date,on_hand_qty,total_units,total_sales,promotional_units,promotional_sales,join_quality,available_day
104,104,1,10/21/2015,129.0,9,51.66,0,0.0,BOTH,1
104,104,1,10/22/2015,119.0,10,57.4,0,0.0,BOTH,1
104,104,1,10/23/2015,98.0,22,126.28,0,0.0,BOTH,1
104,104,1,10/24/2015,91.0,6,33.69,0,0.0,BOTH,1
104,104,1,10/25/2015,115.0,16,91.84,0,0.0,BOTH,1
104,104,1,10/26/2015,107.0,8,45.92,0,0.0,BOTH,1
104,104,1,10/27/2015,137.0,10,56.65,0,0.0,BOTH,1
104,104,1,10/28/2015,126.0,11,63.14,0,0.0,BOTH,1
104,104,1,10/29/2015,121.0,5,28.7,0,0.0,BOTH,1
104,104,1,10/30/2015,112.0,9,51.66,0,0.0,BOTH,1
104,104,1,10/31/2015,99.0,13,74.62,0,0.0,BOTH,1
104,104,1,11/1/2015,87.0,12,68.88,0,0.0,BOTH,1
104,104,1,11/2/2015,75.0,12,68.88,0,0.0,BOTH,1
104,104,1,11/3/2015,54.0,21,120.54,0,0.0,BOTH,1
104,104,1,11/4/2015,45.0,9,51.66,0,0.0,BOTH,1
104,104,1,11/5/2015,73.0,12,68.88,0,0.0,BOTH,1
104,104,1,11/6/2015,49.0,24,137.76,0,0.0,BOTH,1
104,104,1,11/7/2015,44.0,5,28.7,0,0.0,BOTH,1
104,104,1,11/8/2015,72.0,12,68.88,0,0.0,BOTH,1
104,104,1,11/9/2015,63.0,8,45.92,0,0.0,BOTH,1
104,104,1,11/10/2015,85.0,18,103.32,0,0.0,BOTH,1
104,104,1,11/11/2015,77.0,8,45.92,0,0.0,BOTH,1
104,104,1,11/12/2015,64.0,13,74.62,0,0.0,BOTH,1
104,104,1,11/13/2015,53.0,11,63.14,0,0.0,BOTH,1
104,104,1,11/14/2015,84.0,8,45.92,0,0.0,BOTH,1
104,104,1,11/15/2015,68.0,16,91.84,0,0.0,BOTH,1
104,104,1,11/16/2015,58.0,10,57.4,0,0.0,BOTH,1
104,104,1,11/17/2015,50.0,7,40.18,0,0.0,BOTH,1
104,104,1,11/18/2015,37.0,13,74.62,0,0.0,BOTH,1
104,104,1,11/19/2015,71.0,6,34.44,0,0.0,BOTH,1
104,104,1,11/20/2015,58.0,14,80.36,0,0.0,BOTH,1
104,104,1,11/21/2015,81.0,16,91.84,0,0.0,BOTH,1
104,104,1,11/22/2015,66.0,15,86.1,0,0.0,BOTH,1
104,104,1,11/23/2015,60.0,6,34.44,0,0.0,BOTH,1
104,104,1,11/24/2015,47.0,13,74.62,0,0.0,BOTH,1
104,104,1,11/25/2015,31.0,16,91.84,0,0.0,BOTH,1
104,104,1,11/26/2015,66.0,5,28.7,0,0.0,BOTH,1
104,104,1,11/27/2015,53.0,14,80.36,0,0.0,BOTH,1
104,104,1,11/28/2015,43.0,9,51.66,0,0.0,BOTH,1
104,104,1,11/29/2015,110.0,13,74.62,0,0.0,BOTH,1
104,104,1,11/30/2015,95.0,15,86.1,0,0.0,BOTH,1
104,104,1,12/1/2015,126.0,15,86.1,0,0.0,BOTH,1
104,104,1,12/2/2015,159.0,7,40.18,0,0.0,BOTH,1
104,104,1,12/3/2015,140.0,19,109.06,0,0.0,BOTH,1
104,104,1,12/4/2015,150.0,30,172.2,0,0.0,BOTH,1
104,104,1,12/5/2015,128.0,22,126.28,0,0.0,BOTH,1
104,104,1,12/6/2015,111.0,17,97.58,0,0.0,BOTH,1
104,104,1,12/7/2015,143.0,10,56.65,0,0.0,BOTH,1
104,104,1,12/8/2015,179.0,4,22.96,0,0.0,BOTH,1
104,104,1,12/9/2015,161.0,18,103.32,0,0.0,BOTH,1
104,104,1,12/10/2015,197.0,4,22.21,0,0.0,BOTH,1
104,104,1,12/11/2015,178.0,19,107.56,0,0.0,BOTH,1
104,104,1,12/12/2015,163.0,15,86.1,0,0.0,BOTH,1
104,104,1,12/13/2015,150.0,13,74.62,0,0.0,BOTH,1
104,104,1,12/14/2015,128.0,22,126.28,0,0.0,BOTH,1
104,104,1,12/15/2015,120.0,8,45.92,0,0.0,BOTH,1
104,104,1,12/16/2015,110.0,10,57.4,0,0.0,BOTH,1
104,104,1,12/17/2015,98.0,12,68.88,0,0.0,BOTH,1
104,104,1,12/18/2015,90.0,8,45.92,0,0.0,BOTH,1
104,104,1,12/19/2015,85.0,5,28.7,0,0.0,BOTH,1
104,104,1,12/20/2015,77.0,8,45.92,0,0.0,BOTH,1
104,104,1,12/21/2015,59.0,18,103.32,0,0.0,BOTH,1
104,104,1,12/22/2015,88.0,11,63.14,0,0.0,BOTH,1
104,104,1,12/23/2015,73.0,14,80.36,0,0.0,BOTH,1
104,104,1,12/24/2015,99.0,14,80.36,0,0.0,BOTH,1
104,104,1,12/25/2015,99.0,0,0.0,0,0.0,BOTH,1
104,104,1,12/26/2015,82.0,17,97.58,0,0.0,BOTH,1
104,104,1,12/27/2015,67.0,15,86.1,0,0.0,BOTH,1
104,104,1,12/28/2015,54.0,13,74.62,0,0.0,BOTH,1
104,104,1,12/29/2015,45.0,9,51.66,0,0.0,BOTH,1
104,104,1,12/30/2015,72.0,13,74.62,0,0.0,BOTH,1
104,104,1,12/31/2015,45.0,27,154.98,0,0.0,BOTH,1
104,104,1,1/1/2016,70.0,15,86.1,0,0.0,BOTH,1
104,104,1,1/2/2016,45.0,25,143.5,0,0.0,BOTH,1
104,104,1,1/3/2016,73.0,12,68.88,0,0.0,BOTH,1
104,104,1,1/4/2016,65.0,8,45.92,0,0.0,BOTH,1
104,104,1,1/5/2016,100.0,5,28.7,0,0.0,BOTH,1
104,104,1,1/6/2016,92.0,8,45.92,0,0.0,BOTH,1
104,104,1,1/7/2016,78.0,14,80.36,0,0.0,BOTH,1
104,104,1,1/8/2016,62.0,16,91.84,0,0.0,BOTH,1
104,104,1,1/9/2016,58.0,4,22.96,0,0.0,BOTH,1
104,104,1,1/10/2016,94.0,4,22.96,0,0.0,BOTH,1
104,104,1,1/11/2016,86.0,8,45.92,0,0.0,BOTH,1
104,104,1,1/12/2016,76.0,10,57.4,0,0.0,BOTH,1
104,104,1,1/13/2016,69.0,7,40.18,0,0.0,BOTH,1
104,104,1,1/14/2016,54.0,15,86.1,0,0.0,BOTH,1
104,104,1,1/15/2016,74.0,20,114.8,0,0.0,BOTH,1
104,104,1,1/16/2016,58.0,16,91.84,0,0.0,BOTH,1
104,104,1,1/17/2016,45.0,13,74.62,0,0.0,BOTH,1
104,104,1,1/18/2016,37.0,8,45.92,0,0.0,BOTH,1
104,104,1,1/19/2016,67.0,10,57.4,0,0.0,BOTH,1
104,104,1,1/20/2016,55.0,12,68.88,0,0.0,BOTH,1
104,104,1,1/21/2016,39.0,16,91.84,0,0.0,BOTH,1
104,104,1,1/22/2016,65.0,15,86.1,0,0.0,BOTH,1
104,104,1,1/23/2016,57.0,7,40.18,0,0.0,BOTH,1
104,104,1,1/24/2016,86.0,11,63.14,0,0.0,BOTH,1
104,104,1,1/25/2016,75.0,11,63.14,0,0.0,BOTH,1
104,104,1,1/26/2016,64.0,11,63.14,0,0.0,BOTH,1
104,104,1,1/27/2016,101.0,3,17.22,0,0.0,BOTH,1
104,104,1,1/28/2016,91.0,10,57.4,0,0.0,BOTH,1
104,104,1,1/29/2016,75.0,16,91.84,16,91.84,BOTH,1
